student_id,job_id,skill_match_score,experience_match_score,cgpa_match_score,overall_match_score,is_match,student_applied,student_selected
STU_0034,JOB_0068,0.33,0.0,1.0,0.37,0,0,0
STU_0104,JOB_0087,0.6,0.0,1.0,0.5,0,0,0
STU_0170,JOB_0106,0.6,0.25,1.0,0.57,0,1,0
STU_0180,JOB_0133,0.0,1.0,1.0,0.5,0,0,0
STU_0107,JOB_0143,0.2,1.0,1.0,0.6,1,0,0
STU_0186,JOB_0123,0.25,0.5,1.0,0.48,0,0,0
STU_0082,JOB_0111,0.2,0.4,1.0,0.42,0,0,0
STU_0265,JOB_0187,0.6,0.33,1.0,0.6,0,0,0
STU_0048,JOB_0008,0.2,0.0,1.0,0.3,0,0,0
STU_0197,JOB_0023,0.5,1.0,1.0,0.75,1,1,1
STU_0256,JOB_0164,0.67,0.4,1.0,0.65,1,1,1
STU_0188,JOB_0129,0.5,1.0,1.0,0.75,1,1,1
STU_0067,JOB_0122,0.0,1.0,1.0,0.5,0,0,0
STU_0150,JOB_0046,0.0,1.0,1.0,0.5,0,1,0
STU_0024,JOB_0009,0.25,0.2,0.85,0.35,0,0,0
STU_0097,JOB_0046,0.0,1.0,1.0,0.5,0,0,0
STU_0096,JOB_0078,0.17,1.0,1.0,0.58,0,0,0
STU_0038,JOB_0149,0.4,0.5,0.91,0.53,0,1,0
STU_0166,JOB_0007,0.5,0.5,1.0,0.6,1,1,0
STU_0232,JOB_0063,0.0,0.0,1.0,0.2,0,0,0
STU_0194,JOB_0145,0.17,0.4,0.97,0.4,0,0,0
STU_0095,JOB_0111,0.0,1.0,0.94,0.49,0,0,0
STU_0286,JOB_0146,0.5,0.0,1.0,0.45,0,1,0
STU_0040,JOB_0059,0.4,0.0,1.0,0.4,0,1,0
STU_0182,JOB_0089,0.17,0.67,1.0,0.48,0,0,0
STU_0155,JOB_0144,0.5,0.0,1.0,0.45,0,1,0
STU_0064,JOB_0108,0.5,0.33,1.0,0.55,0,1,0
STU_0030,JOB_0022,0.67,0.0,1.0,0.53,0,0,0
STU_0132,JOB_0194,0.0,0.6,1.0,0.38,0,0,0
STU_0300,JOB_0021,0.67,1.0,1.0,0.83,1,1,1
STU_0150,JOB_0016,0.4,1.0,1.0,0.7,1,0,1
STU_0139,JOB_0150,0.25,0.5,1.0,0.48,0,0,0
STU_0085,JOB_0107,0.25,0.5,1.0,0.48,0,0,0
STU_0177,JOB_0055,0.5,1.0,1.0,0.75,1,0,1
STU_0011,JOB_0167,0.0,1.0,1.0,0.5,0,0,0
STU_0246,JOB_0193,0.2,0.25,1.0,0.38,0,0,0
STU_0276,JOB_0191,0.5,1.0,0.93,0.74,1,0,0
STU_0006,JOB_0005,0.2,1.0,0.82,0.56,0,0,0
STU_0258,JOB_0162,0.6,0.6,1.0,0.68,1,0,1
STU_0300,JOB_0044,0.4,1.0,1.0,0.7,1,0,0
STU_0051,JOB_0109,0.0,0.25,1.0,0.28,0,0,0
STU_0180,JOB_0165,0.25,1.0,0.99,0.62,1,0,0
STU_0254,JOB_0031,0.33,0.0,1.0,0.37,0,0,0
STU_0090,JOB_0073,0.2,1.0,0.8,0.56,0,0,0
STU_0055,JOB_0133,0.0,1.0,1.0,0.5,0,0,0
STU_0223,JOB_0164,0.0,0.4,0.91,0.3,0,0,0
STU_0188,JOB_0004,0.33,1.0,1.0,0.67,1,0,1
STU_0183,JOB_0057,0.0,1.0,1.0,0.5,0,0,0
STU_0206,JOB_0142,0.0,0.6,1.0,0.38,0,0,0
STU_0257,JOB_0008,0.0,0.5,0.94,0.34,0,1,0
STU_0294,JOB_0119,0.2,1.0,1.0,0.6,1,0,1
STU_0163,JOB_0038,0.33,0.33,0.95,0.46,0,0,0
STU_0184,JOB_0102,0.5,1.0,0.85,0.72,1,0,1
STU_0069,JOB_0094,0.33,0.0,1.0,0.37,0,0,0
STU_0110,JOB_0158,0.0,0.0,1.0,0.2,0,0,0
STU_0281,JOB_0185,0.17,1.0,0.78,0.54,0,0,0
STU_0109,JOB_0014,0.25,0.4,0.95,0.43,0,0,0
STU_0039,JOB_0150,0.25,1.0,1.0,0.62,1,0,0
STU_0003,JOB_0192,0.75,1.0,0.97,0.87,1,1,0
STU_0061,JOB_0044,0.6,1.0,1.0,0.8,1,0,1
STU_0098,JOB_0041,0.33,1.0,1.0,0.67,1,0,1
STU_0119,JOB_0031,0.67,1.0,0.94,0.82,1,1,0
STU_0193,JOB_0030,0.25,1.0,1.0,0.62,1,0,0
STU_0014,JOB_0157,0.5,1.0,0.89,0.73,1,1,1
STU_0265,JOB_0088,0.5,1.0,1.0,0.75,1,0,1
STU_0118,JOB_0138,0.33,0.17,1.0,0.42,0,1,0
STU_0042,JOB_0070,0.6,1.0,1.0,0.8,1,1,1
STU_0073,JOB_0040,0.5,1.0,0.9,0.73,1,0,0
STU_0161,JOB_0062,0.5,0.0,0.95,0.44,0,0,0
STU_0155,JOB_0057,0.33,0.0,1.0,0.37,0,1,0
STU_0119,JOB_0094,0.67,0.33,0.89,0.61,1,0,1
STU_0160,JOB_0177,0.5,1.0,1.0,0.75,1,0,0
STU_0240,JOB_0061,0.67,0.25,1.0,0.61,1,1,1
STU_0284,JOB_0194,0.0,0.4,0.91,0.3,0,0,0
STU_0092,JOB_0034,0.33,0.25,1.0,0.44,0,0,0
STU_0052,JOB_0192,0.25,1.0,1.0,0.62,1,0,1
STU_0099,JOB_0101,0.75,1.0,1.0,0.88,1,0,1
STU_0251,JOB_0113,0.0,1.0,0.94,0.49,0,0,0
STU_0247,JOB_0082,0.33,1.0,0.95,0.66,1,0,0
STU_0237,JOB_0122,0.5,0.0,1.0,0.45,0,0,0
STU_0220,JOB_0039,0.5,1.0,1.0,0.75,1,0,1
STU_0100,JOB_0173,0.5,1.0,0.9,0.73,1,0,1
STU_0200,JOB_0082,0.33,1.0,1.0,0.67,1,1,1
STU_0099,JOB_0041,0.17,1.0,1.0,0.58,0,0,0
STU_0258,JOB_0016,0.0,1.0,1.0,0.5,0,0,0
STU_0143,JOB_0066,0.33,0.2,0.88,0.4,0,0,0
STU_0229,JOB_0067,0.25,1.0,1.0,0.62,1,0,1
STU_0278,JOB_0016,0.2,1.0,0.92,0.58,0,0,0
STU_0210,JOB_0149,0.2,0.5,1.0,0.45,0,1,0
STU_0236,JOB_0192,0.5,1.0,1.0,0.75,1,1,0
STU_0100,JOB_0010,0.6,1.0,1.0,0.8,1,0,0
STU_0195,JOB_0054,0.0,0.6,0.88,0.36,0,1,0
STU_0020,JOB_0145,0.17,0.4,1.0,0.4,0,1,0
STU_0035,JOB_0045,0.2,1.0,1.0,0.6,1,0,1
STU_0288,JOB_0017,0.2,1.0,1.0,0.6,1,0,1
STU_0023,JOB_0164,0.17,0.2,0.96,0.34,0,0,0
STU_0049,JOB_0199,0.5,0.33,1.0,0.55,0,0,0
STU_0131,JOB_0095,0.5,0.25,1.0,0.52,0,0,0
STU_0152,JOB_0171,0.6,0.2,1.0,0.56,0,0,0
STU_0045,JOB_0124,0.33,0.0,1.0,0.37,0,0,0
STU_0280,JOB_0071,0.4,0.4,0.99,0.52,0,0,0
STU_0091,JOB_0158,0.33,0.6,1.0,0.55,0,1,0
STU_0291,JOB_0023,0.67,0.0,1.0,0.53,0,0,0
STU_0198,JOB_0049,0.17,0.4,1.0,0.4,0,0,0
STU_0142,JOB_0064,0.33,0.0,1.0,0.37,0,0,0
STU_0004,JOB_0200,0.17,1.0,1.0,0.58,0,0,0
STU_0261,JOB_0037,0.33,1.0,1.0,0.67,1,0,1
STU_0061,JOB_0188,0.4,1.0,1.0,0.7,1,0,1
STU_0228,JOB_0193,0.6,1.0,1.0,0.8,1,1,0
STU_0100,JOB_0179,0.5,1.0,1.0,0.75,1,0,0
STU_0082,JOB_0186,0.4,1.0,1.0,0.7,1,0,1
STU_0070,JOB_0046,0.33,1.0,1.0,0.67,1,1,0
STU_0053,JOB_0137,0.0,1.0,1.0,0.5,0,1,0
STU_0209,JOB_0186,0.6,1.0,1.0,0.8,1,0,1
STU_0034,JOB_0103,0.25,0.0,1.0,0.32,0,0,0
STU_0284,JOB_0042,0.33,1.0,0.91,0.65,1,1,1
STU_0172,JOB_0123,0.5,0.5,1.0,0.6,1,0,1
STU_0185,JOB_0105,0.5,1.0,1.0,0.75,1,0,0
STU_0012,JOB_0146,0.5,0.2,1.0,0.51,0,0,0
STU_0073,JOB_0092,0.2,1.0,1.0,0.6,1,0,1
STU_0237,JOB_0162,0.6,0.0,0.97,0.49,0,0,0
STU_0298,JOB_0011,0.0,1.0,1.0,0.5,0,0,0
STU_0079,JOB_0108,0.33,1.0,0.89,0.65,1,0,0
STU_0087,JOB_0122,0.5,1.0,1.0,0.75,1,1,0
STU_0064,JOB_0091,0.33,0.2,1.0,0.43,0,0,0
STU_0073,JOB_0144,0.5,1.0,0.97,0.74,1,1,1
STU_0074,JOB_0156,0.0,0.0,1.0,0.2,0,0,0
STU_0190,JOB_0189,0.6,0.0,1.0,0.5,0,0,0
STU_0013,JOB_0009,0.5,0.6,0.79,0.59,0,0,0
STU_0097,JOB_0165,0.5,1.0,1.0,0.75,1,0,1
STU_0189,JOB_0101,0.5,1.0,1.0,0.75,1,0,1
STU_0159,JOB_0126,0.4,0.6,1.0,0.58,0,0,0
STU_0132,JOB_0048,0.2,1.0,1.0,0.6,1,1,0
STU_0104,JOB_0009,0.25,0.0,0.85,0.3,0,0,0
STU_0264,JOB_0191,0.25,1.0,1.0,0.62,1,0,1
STU_0173,JOB_0132,0.8,0.0,1.0,0.6,1,0,1
STU_0202,JOB_0159,0.25,1.0,0.88,0.6,1,0,0
STU_0005,JOB_0061,0.67,0.0,0.89,0.51,0,0,0
STU_0211,JOB_0094,0.33,0.67,0.93,0.55,0,0,0
STU_0075,JOB_0187,0.6,0.0,1.0,0.5,0,0,0
STU_0066,JOB_0198,0.5,0.25,0.94,0.51,0,0,0
STU_0161,JOB_0123,0.75,0.0,1.0,0.57,0,0,0
STU_0089,JOB_0168,0.5,0.0,1.0,0.45,0,0,0
STU_0265,JOB_0101,0.5,0.33,0.93,0.54,0,0,0
STU_0261,JOB_0005,0.2,1.0,1.0,0.6,1,1,1
STU_0141,JOB_0006,0.2,1.0,1.0,0.6,1,0,0
STU_0210,JOB_0070,0.4,1.0,1.0,0.7,1,1,1
STU_0170,JOB_0174,0.5,1.0,1.0,0.75,1,0,0
STU_0076,JOB_0003,0.5,1.0,0.76,0.7,1,0,1
STU_0167,JOB_0131,0.17,1.0,1.0,0.58,0,0,0
STU_0197,JOB_0074,0.5,0.67,1.0,0.65,1,0,1
STU_0176,JOB_0110,0.67,1.0,1.0,0.83,1,1,1
STU_0167,JOB_0025,0.0,1.0,1.0,0.5,0,1,0
STU_0257,JOB_0183,0.33,0.6,0.91,0.53,0,1,0
STU_0082,JOB_0071,0.2,0.4,1.0,0.42,0,0,0
STU_0298,JOB_0179,0.5,1.0,1.0,0.75,1,0,1
STU_0272,JOB_0022,0.33,1.0,1.0,0.67,1,0,1
STU_0047,JOB_0179,0.5,1.0,0.95,0.74,1,1,0
STU_0291,JOB_0145,0.33,0.0,1.0,0.37,0,1,0
STU_0202,JOB_0023,0.17,0.0,0.93,0.27,0,1,0
STU_0189,JOB_0050,0.25,1.0,0.94,0.61,1,1,1
STU_0087,JOB_0007,0.67,0.5,1.0,0.68,1,0,0
STU_0004,JOB_0111,0.4,0.6,1.0,0.58,0,0,0
STU_0003,JOB_0106,0.4,1.0,0.89,0.68,1,1,0
STU_0179,JOB_0190,1.0,1.0,1.0,1.0,1,1,1
STU_0299,JOB_0062,0.5,1.0,1.0,0.75,1,1,1
STU_0165,JOB_0127,0.5,0.0,1.0,0.45,0,0,0
STU_0133,JOB_0200,0.17,0.33,1.0,0.38,0,0,0
STU_0085,JOB_0093,0.0,0.4,1.0,0.32,0,0,0
STU_0127,JOB_0039,0.25,1.0,1.0,0.62,1,0,1
STU_0172,JOB_0196,0.5,1.0,1.0,0.75,1,0,1
STU_0209,JOB_0036,0.25,0.33,1.0,0.42,0,0,0
STU_0021,JOB_0033,0.67,0.67,1.0,0.73,1,0,1
STU_0281,JOB_0001,0.17,0.0,0.92,0.27,0,1,0
STU_0171,JOB_0152,0.33,0.17,1.0,0.42,0,1,0
STU_0167,JOB_0183,0.17,1.0,1.0,0.58,0,0,0
STU_0265,JOB_0190,0.33,0.2,1.0,0.43,0,0,0
STU_0017,JOB_0095,0.25,0.5,1.0,0.48,0,0,0
STU_0266,JOB_0020,0.33,1.0,0.9,0.65,1,1,1
STU_0102,JOB_0097,0.0,1.0,1.0,0.5,0,0,0
STU_0177,JOB_0161,0.17,1.0,1.0,0.58,0,0,0
STU_0180,JOB_0143,0.2,1.0,1.0,0.6,1,0,1
STU_0230,JOB_0066,0.5,0.2,1.0,0.51,0,1,0
STU_0146,JOB_0087,0.4,0.0,1.0,0.4,0,0,0
STU_0024,JOB_0165,0.0,0.33,0.89,0.28,0,1,0
STU_0227,JOB_0129,0.25,1.0,0.85,0.6,0,0,0
STU_0080,JOB_0048,0.6,0.25,1.0,0.57,0,0,0
STU_0118,JOB_0106,0.6,0.25,1.0,0.57,0,0,0
STU_0088,JOB_0120,0.17,0.33,1.0,0.38,0,0,0
STU_0268,JOB_0173,0.25,0.0,1.0,0.32,0,0,0
STU_0103,JOB_0134,0.25,0.67,0.95,0.52,0,1,0
STU_0045,JOB_0147,0.5,0.0,1.0,0.45,0,0,0
STU_0008,JOB_0200,0.33,1.0,0.88,0.64,1,1,1
STU_0032,JOB_0127,0.75,1.0,1.0,0.88,1,0,0
STU_0194,JOB_0172,0.0,1.0,1.0,0.5,0,0,0
STU_0217,JOB_0029,0.25,0.33,0.9,0.41,0,0,0
STU_0002,JOB_0038,0.0,1.0,1.0,0.5,0,0,0
STU_0174,JOB_0192,0.25,1.0,0.88,0.6,1,0,1
STU_0086,JOB_0187,0.4,1.0,0.96,0.69,1,0,1
STU_0147,JOB_0134,0.5,0.5,1.0,0.6,1,1,1
STU_0091,JOB_0070,0.4,1.0,1.0,0.7,1,0,1
STU_0137,JOB_0163,0.5,1.0,1.0,0.75,1,0,1
STU_0101,JOB_0137,0.4,1.0,1.0,0.7,1,0,1
STU_0105,JOB_0079,0.2,0.0,1.0,0.3,0,1,0
STU_0175,JOB_0023,0.33,0.25,0.91,0.42,0,1,0
STU_0194,JOB_0167,0.33,1.0,1.0,0.67,1,0,0
STU_0054,JOB_0128,0.0,0.0,0.78,0.16,0,1,0
STU_0087,JOB_0033,0.33,0.5,1.0,0.52,0,0,0
STU_0090,JOB_0129,0.0,0.33,0.86,0.27,0,0,0
STU_0238,JOB_0096,0.4,0.4,0.95,0.51,0,0,0
STU_0238,JOB_0056,0.17,0.4,0.93,0.39,0,0,0
STU_0074,JOB_0088,0.5,0.0,1.0,0.45,0,1,0
STU_0221,JOB_0165,0.0,0.33,0.8,0.26,0,1,0
STU_0259,JOB_0014,0.5,0.6,1.0,0.63,1,1,1
STU_0057,JOB_0143,0.6,1.0,1.0,0.8,1,1,1
STU_0018,JOB_0155,0.8,1.0,1.0,0.9,1,0,0
STU_0082,JOB_0113,0.25,1.0,1.0,0.62,1,1,1
STU_0262,JOB_0053,0.67,0.33,1.0,0.63,1,1,0
STU_0086,JOB_0036,0.5,1.0,0.82,0.71,1,0,1
STU_0144,JOB_0141,0.33,1.0,1.0,0.67,1,0,0
STU_0109,JOB_0055,0.5,1.0,0.76,0.7,1,0,1
STU_0160,JOB_0141,0.5,1.0,1.0,0.75,1,0,0
STU_0029,JOB_0067,0.25,0.0,1.0,0.32,0,1,0
STU_0123,JOB_0067,0.5,1.0,1.0,0.75,1,0,0
STU_0140,JOB_0072,0.25,0.2,1.0,0.38,0,0,0
STU_0162,JOB_0132,0.6,0.25,1.0,0.57,0,0,0
STU_0080,JOB_0085,0.33,0.33,1.0,0.47,0,0,0
STU_0296,JOB_0027,0.67,0.5,1.0,0.68,1,0,1
STU_0036,JOB_0019,0.33,1.0,1.0,0.67,1,0,0
STU_0238,JOB_0056,0.17,0.4,0.93,0.39,0,0,0
STU_0273,JOB_0081,1.0,1.0,1.0,1.0,1,0,0
STU_0294,JOB_0019,0.17,1.0,1.0,0.58,0,0,0
STU_0159,JOB_0033,0.33,0.5,1.0,0.52,0,0,0
STU_0284,JOB_0027,0.33,0.33,1.0,0.47,0,1,0
STU_0253,JOB_0112,0.0,0.0,0.9,0.18,0,0,0
STU_0145,JOB_0183,0.67,0.0,1.0,0.53,0,0,0
STU_0187,JOB_0153,0.75,0.0,0.9,0.55,0,0,0
STU_0044,JOB_0102,0.33,0.6,1.0,0.55,0,0,0
STU_0265,JOB_0003,0.5,0.25,0.81,0.49,0,0,0
STU_0107,JOB_0009,0.0,1.0,0.82,0.46,0,0,0
STU_0140,JOB_0183,0.5,0.2,1.0,0.51,0,1,0
STU_0013,JOB_0116,0.25,0.6,1.0,0.5,0,0,0
STU_0053,JOB_0071,0.2,0.2,1.0,0.36,0,0,0
STU_0138,JOB_0031,0.17,1.0,0.96,0.57,0,0,0
STU_0187,JOB_0200,0.5,0.0,0.84,0.42,0,0,0
STU_0154,JOB_0099,0.25,0.25,1.0,0.4,0,0,0
STU_0220,JOB_0195,0.6,0.4,1.0,0.62,1,0,0
STU_0250,JOB_0089,0.67,0.17,0.9,0.56,0,0,0
STU_0241,JOB_0138,0.0,0.17,0.81,0.21,0,1,0
STU_0095,JOB_0140,0.33,1.0,1.0,0.67,1,1,0
STU_0156,JOB_0151,0.67,0.0,1.0,0.53,0,0,0
STU_0100,JOB_0125,0.33,1.0,1.0,0.67,1,0,0
STU_0275,JOB_0044,0.2,1.0,1.0,0.6,1,0,0
STU_0067,JOB_0036,0.0,0.33,0.97,0.29,0,0,0
STU_0237,JOB_0144,0.5,0.0,0.9,0.43,0,0,0
STU_0020,JOB_0178,0.5,0.33,1.0,0.55,0,1,0
STU_0083,JOB_0082,1.0,0.33,1.0,0.8,1,0,0
STU_0010,JOB_0199,0.33,0.0,0.89,0.34,0,0,0
STU_0041,JOB_0122,0.25,1.0,1.0,0.62,1,0,0
STU_0192,JOB_0018,0.4,1.0,0.97,0.69,1,0,1
STU_0293,JOB_0195,0.2,0.6,1.0,0.48,0,0,0
STU_0194,JOB_0189,0.4,0.5,0.87,0.52,0,1,0
STU_0293,JOB_0187,0.4,1.0,1.0,0.7,1,1,1
STU_0118,JOB_0064,0.33,0.17,1.0,0.42,0,0,0
STU_0188,JOB_0172,0.25,1.0,1.0,0.62,1,1,0
STU_0003,JOB_0182,0.25,1.0,0.88,0.6,1,0,1
STU_0102,JOB_0082,0.0,0.33,1.0,0.3,0,1,0
STU_0154,JOB_0127,0.75,0.33,1.0,0.68,1,0,0
STU_0195,JOB_0172,0.0,1.0,1.0,0.5,0,1,0
STU_0018,JOB_0153,0.5,0.0,1.0,0.45,0,0,0
STU_0188,JOB_0067,0.5,1.0,1.0,0.75,1,1,0
STU_0175,JOB_0097,0.33,1.0,0.94,0.66,1,1,0
STU_0025,JOB_0092,0.2,0.6,1.0,0.48,0,0,0
STU_0125,JOB_0089,0.17,0.5,1.0,0.43,0,1,0
STU_0210,JOB_0049,0.33,0.4,1.0,0.49,0,0,0
STU_0249,JOB_0040,0.33,1.0,0.83,0.63,1,1,1
STU_0258,JOB_0162,0.6,0.6,1.0,0.68,1,1,1
STU_0141,JOB_0017,0.4,1.0,1.0,0.7,1,0,0
STU_0009,JOB_0112,0.5,0.5,0.9,0.58,0,0,0
STU_0294,JOB_0013,0.0,0.25,1.0,0.28,0,0,0
STU_0214,JOB_0016,0.2,1.0,0.85,0.57,0,0,0
STU_0104,JOB_0169,0.33,0.0,1.0,0.37,0,0,0
STU_0056,JOB_0128,0.2,0.33,0.94,0.39,0,0,0
STU_0277,JOB_0035,0.75,0.0,1.0,0.57,0,0,0
STU_0105,JOB_0191,0.5,1.0,1.0,0.75,1,1,0
STU_0070,JOB_0113,0.25,1.0,1.0,0.62,1,1,1
STU_0005,JOB_0061,0.67,0.0,0.89,0.51,0,0,0
STU_0286,JOB_0060,0.4,0.0,0.93,0.39,0,0,0
STU_0153,JOB_0147,0.17,1.0,1.0,0.58,0,0,0
STU_0258,JOB_0175,0.33,0.5,1.0,0.52,0,0,0
STU_0271,JOB_0180,0.67,0.33,1.0,0.63,1,0,0
STU_0109,JOB_0018,0.6,1.0,0.9,0.78,1,0,1
STU_0192,JOB_0156,0.33,0.0,0.88,0.34,0,0,0
STU_0120,JOB_0089,0.5,0.5,1.0,0.6,1,1,0
STU_0115,JOB_0090,0.25,1.0,0.93,0.61,1,1,1
STU_0268,JOB_0064,0.5,0.0,1.0,0.45,0,0,0
STU_0074,JOB_0161,0.17,0.0,1.0,0.28,0,0,0
STU_0288,JOB_0076,0.0,1.0,1.0,0.5,0,0,0
STU_0246,JOB_0027,0.33,0.17,1.0,0.42,0,0,0
STU_0293,JOB_0199,0.33,0.5,1.0,0.52,0,1,0
STU_0126,JOB_0065,0.0,1.0,0.95,0.49,0,0,0
STU_0102,JOB_0056,0.33,0.2,1.0,0.43,0,0,0
STU_0159,JOB_0158,0.33,0.6,1.0,0.55,0,1,0
STU_0048,JOB_0105,0.33,0.0,1.0,0.37,0,1,0
STU_0031,JOB_0113,0.25,0.0,1.0,0.32,0,1,0
STU_0093,JOB_0148,0.67,0.2,1.0,0.59,0,0,0
STU_0211,JOB_0001,0.33,1.0,1.0,0.67,1,1,0
STU_0191,JOB_0056,0.33,0.4,1.0,0.49,0,0,0
STU_0200,JOB_0141,0.33,1.0,1.0,0.67,1,0,1
STU_0112,JOB_0167,0.33,1.0,0.98,0.66,1,0,1
STU_0266,JOB_0059,0.6,0.67,1.0,0.7,1,0,1
STU_0203,JOB_0154,0.2,0.2,1.0,0.36,0,0,0
STU_0073,JOB_0102,0.5,1.0,0.95,0.74,1,0,1
STU_0085,JOB_0041,0.17,1.0,1.0,0.58,0,1,0
STU_0283,JOB_0011,0.0,1.0,0.82,0.46,0,1,0
STU_0278,JOB_0075,0.67,1.0,0.91,0.82,1,0,0
STU_0183,JOB_0123,0.5,0.17,1.0,0.5,0,1,0
STU_0160,JOB_0114,0.67,1.0,1.0,0.83,1,0,1
STU_0136,JOB_0078,0.5,1.0,1.0,0.75,1,0,0
STU_0105,JOB_0179,0.5,0.0,1.0,0.45,0,0,0
STU_0207,JOB_0147,0.33,1.0,1.0,0.67,1,1,1
STU_0284,JOB_0087,0.2,1.0,1.0,0.6,1,0,1
STU_0299,JOB_0109,0.17,1.0,0.84,0.55,0,0,0
STU_0261,JOB_0154,0.2,0.6,1.0,0.48,0,0,0
STU_0171,JOB_0091,0.0,0.2,1.0,0.26,0,0,0
STU_0178,JOB_0143,0.2,1.0,1.0,0.6,1,1,0
STU_0201,JOB_0148,0.33,0.2,1.0,0.43,0,0,0
STU_0108,JOB_0162,0.4,0.4,1.0,0.52,0,0,0
STU_0043,JOB_0037,0.0,1.0,1.0,0.5,0,0,0
STU_0191,JOB_0035,0.5,1.0,1.0,0.75,1,1,0
STU_0038,JOB_0046,0.67,1.0,1.0,0.83,1,0,0
STU_0138,JOB_0156,0.0,0.33,0.88,0.28,0,0,0
STU_0242,JOB_0200,0.33,1.0,1.0,0.67,1,1,0
STU_0070,JOB_0073,0.2,1.0,1.0,0.6,1,0,1
STU_0217,JOB_0120,0.17,0.33,1.0,0.38,0,1,0
STU_0299,JOB_0110,0.33,1.0,0.98,0.66,1,1,0
STU_0056,JOB_0022,0.33,0.33,1.0,0.47,0,0,0
STU_0134,JOB_0022,0.67,1.0,1.0,0.83,1,0,1
STU_0207,JOB_0077,0.25,1.0,0.99,0.62,1,0,1
STU_0266,JOB_0008,0.6,0.67,1.0,0.7,1,0,0
STU_0122,JOB_0025,0.67,1.0,1.0,0.83,1,0,0
STU_0018,JOB_0197,0.5,0.0,1.0,0.45,0,1,0
STU_0152,JOB_0010,0.4,1.0,1.0,0.7,1,1,1
STU_0172,JOB_0135,0.67,1.0,1.0,0.83,1,1,1
STU_0072,JOB_0100,0.4,1.0,1.0,0.7,1,0,0
STU_0123,JOB_0041,0.5,1.0,1.0,0.75,1,1,1
STU_0074,JOB_0054,0.25,0.0,1.0,0.32,0,0,0
STU_0085,JOB_0052,0.67,0.33,1.0,0.63,1,0,1
STU_0127,JOB_0116,0.25,1.0,1.0,0.62,1,0,0
STU_0253,JOB_0133,0.0,0.0,0.94,0.19,0,1,0
STU_0244,JOB_0175,0.67,0.0,1.0,0.53,0,0,0
STU_0264,JOB_0059,0.4,0.33,1.0,0.5,0,0,0
STU_0300,JOB_0079,0.6,1.0,1.0,0.8,1,1,0
STU_0227,JOB_0075,0.0,1.0,0.85,0.47,0,0,0
STU_0029,JOB_0162,0.2,0.0,1.0,0.3,0,1,0
STU_0296,JOB_0028,0.33,0.6,1.0,0.55,0,0,0
STU_0246,JOB_0175,0.0,0.17,1.0,0.25,0,0,0
STU_0002,JOB_0028,0.0,0.6,1.0,0.38,0,0,0
STU_0161,JOB_0017,0.4,0.0,0.88,0.38,0,0,0
STU_0155,JOB_0119,0.4,0.0,1.0,0.4,0,0,0
STU_0029,JOB_0016,0.2,0.0,1.0,0.3,0,1,0
STU_0045,JOB_0082,0.33,0.0,1.0,0.37,0,0,0
STU_0201,JOB_0120,0.33,0.17,1.0,0.42,0,0,0
STU_0186,JOB_0122,0.25,1.0,1.0,0.62,1,0,1
STU_0231,JOB_0009,0.5,0.4,0.91,0.55,0,1,0
STU_0064,JOB_0138,0.67,0.17,1.0,0.58,0,0,0
STU_0082,JOB_0200,0.33,1.0,1.0,0.67,1,1,1
STU_0223,JOB_0108,0.33,1.0,0.85,0.64,1,1,0
STU_0031,JOB_0038,0.33,0.0,1.0,0.37,0,0,0
STU_0064,JOB_0092,0.4,0.2,1.0,0.46,0,0,0
STU_0254,JOB_0091,0.0,0.0,1.0,0.2,0,0,0
STU_0191,JOB_0057,0.33,1.0,1.0,0.67,1,1,0
STU_0109,JOB_0121,0.33,1.0,1.0,0.67,1,0,1
STU_0133,JOB_0159,0.25,1.0,1.0,0.62,1,0,0
STU_0254,JOB_0033,0.33,0.0,1.0,0.37,0,1,0
STU_0289,JOB_0120,0.17,0.33,0.99,0.38,0,0,0
STU_0216,JOB_0123,0.25,0.67,1.0,0.52,0,0,0
STU_0245,JOB_0038,0.17,0.33,0.95,0.37,0,0,0
STU_0012,JOB_0073,0.6,1.0,0.87,0.77,1,1,0
STU_0275,JOB_0104,0.25,1.0,1.0,0.62,1,0,1
STU_0294,JOB_0148,0.17,0.2,1.0,0.34,0,0,0
STU_0182,JOB_0101,0.5,1.0,1.0,0.75,1,1,1
STU_0117,JOB_0064,0.17,0.0,1.0,0.28,0,0,0
STU_0275,JOB_0189,0.4,1.0,1.0,0.7,1,1,1
STU_0253,JOB_0101,0.5,0.0,0.92,0.43,0,0,0
STU_0079,JOB_0024,0.0,1.0,0.81,0.46,0,0,0
STU_0133,JOB_0159,0.25,1.0,1.0,0.62,1,0,1
STU_0101,JOB_0193,0.8,0.25,1.0,0.68,1,0,1
STU_0232,JOB_0195,0.2,0.0,1.0,0.3,0,0,0
STU_0125,JOB_0067,0.25,1.0,1.0,0.62,1,0,0
STU_0022,JOB_0183,0.83,0.2,0.89,0.65,1,0,1
STU_0082,JOB_0160,0.2,1.0,1.0,0.6,1,1,1
STU_0088,JOB_0119,0.2,1.0,1.0,0.6,1,0,1
STU_0156,JOB_0098,0.0,0.0,1.0,0.2,0,1,0
STU_0112,JOB_0011,0.2,1.0,0.83,0.57,0,0,0
STU_0001,JOB_0127,0.25,1.0,1.0,0.62,1,0,1
STU_0256,JOB_0197,0.5,0.33,0.87,0.52,0,0,0
STU_0194,JOB_0011,0.4,1.0,0.9,0.68,1,0,0
