student_id,job_id,payment_tier,role,preferred_role,label,skill_coverage,avg_score_on_required,n_skills_matched,nice_to_have_coverage,edu_match,exp_match,loc_match,student_avg_skill,years_experience,n_student_skills,n_job_required,payment_tier_paid
S0177,J0054,paid,ML Engineer,Data Analyst,0,0.3333,0.5,2,0.0,1,1,0,0.528,1.4,4,6,1
S0177,J0053,paid,Data Analyst,Data Analyst,0,0.0,0.0,0,0.0,0,0,0,0.528,1.4,4,4,1
S0177,J0026,paid,Frontend Engineer,Data Analyst,0,0.1667,0.5,1,0.0,0,1,0,0.528,1.4,4,6,1
S0177,J0056,paid,Data Scientist,Data Analyst,0,0.25,0.6,1,0.0,1,0,0,0.528,1.4,4,4,1
S0177,J0057,paid,Data Engineer,Data Analyst,0,0.0,0.0,0,0.3333,0,0,0,0.528,1.4,4,3,1
S0178,J0071,paid,Data Engineer,ML Engineer,0,0.0,0.0,0,0.5,1,0,1,0.51,1.0,3,3,1
S0178,J0003,paid,Data Engineer,ML Engineer,0,0.0,0.0,0,0.0,1,0,1,0.51,1.0,3,3,1
S0178,J0047,paid,Backend Engineer,ML Engineer,0,0.2,0.3,1,0.5,0,0,0,0.51,1.0,3,5,1
S0178,J0017,paid,Product Manager,ML Engineer,0,0.0,0.0,0,0.0,0,0,0,0.51,1.0,3,5,1
S0178,J0073,paid,Data Scientist,ML Engineer,0,0.125,0.6,1,0.0,1,0,0,0.51,1.0,3,8,1
S0179,J0016,paid,Data Engineer,Data Engineer,0,0.0,0.0,0,0.0,0,1,1,0.63,5.7,3,3,1
S0179,J0039,paid,Data Scientist,Data Engineer,1,0.5,0.585,2,0.0,1,1,1,0.63,5.7,3,4,1
S0179,J0001,paid,Data Analyst,Data Engineer,0,0.0,0.0,0,0.0,0,1,0,0.63,5.7,3,8,1
S0179,J0063,paid,ML Engineer,Data Engineer,0,0.0,0.0,0,0.0,0,1,1,0.63,5.7,3,6,1
S0179,J0045,paid,Business Analyst,Data Engineer,0,0.3333,0.72,1,0.0,1,1,0,0.63,5.7,3,3,1
S0180,J0043,paid,ML Engineer,Data Analyst,0,0.5,0.6267,3,0.0,1,0,0,0.586,0.4,8,6,1
S0180,J0028,paid,Backend Engineer,Data Analyst,0,0.1429,0.65,1,0.5,1,0,0,0.586,0.4,8,7,1
S0180,J0053,paid,Data Analyst,Data Analyst,0,0.25,0.71,1,0.0,0,0,0,0.586,0.4,8,4,1
S0180,J0054,paid,ML Engineer,Data Analyst,0,0.3333,0.435,2,0.0,1,0,0,0.586,0.4,8,6,1
S0180,J0051,paid,Frontend Engineer,Data Analyst,0,0.0,0.0,0,0.0,1,1,0,0.586,0.4,8,4,1
S0181,J0068,paid,Business Analyst,Full Stack Developer,0,0.0,0.0,0,0.5,0,0,1,0.604,2.2,5,3,1
S0181,J0038,paid,Frontend Engineer,Full Stack Developer,0,0.25,0.555,2,0.0,0,1,0,0.604,2.2,5,8,1
S0181,J0041,paid,Data Analyst,Full Stack Developer,0,0.1429,0.5,1,0.6667,0,1,0,0.604,2.2,5,7,1
S0181,J0075,paid,Data Engineer,Full Stack Developer,0,0.0,0.0,0,0.5,0,1,0,0.604,2.2,5,8,1
S0181,J0002,paid,Business Analyst,Full Stack Developer,0,0.1667,0.93,1,0.0,1,0,0,0.604,2.2,5,6,1
S0182,J0072,paid,Data Scientist,Frontend Engineer,0,0.0,0.0,0,0.5,1,1,0,0.9,0.6,4,4,1
S0182,J0004,paid,Data Analyst,Frontend Engineer,0,0.0,0.0,0,0.3333,1,0,0,0.9,0.6,4,6,1
S0182,J0017,paid,Product Manager,Frontend Engineer,0,0.0,0.0,0,0.0,1,0,0,0.9,0.6,4,5,1
S0182,J0019,paid,DevOps Engineer,Frontend Engineer,0,0.3333,0.905,2,0.0,1,0,0,0.9,0.6,4,6,1
S0182,J0042,paid,Data Analyst,Frontend Engineer,0,0.2,0.81,1,0.0,1,0,1,0.9,0.6,4,5,1
S0183,J0072,paid,Data Scientist,Data Scientist,0,0.5,0.615,2,0.5,0,1,0,0.671,4.4,8,4,1
S0183,J0077,paid,Frontend Engineer,Data Scientist,0,0.2857,0.765,2,0.5,1,1,1,0.671,4.4,8,7,1
S0183,J0073,paid,Data Scientist,Data Scientist,0,0.125,0.7,1,0.0,1,0,0,0.671,4.4,8,8,1
S0183,J0050,paid,Data Analyst,Data Scientist,0,0.4,0.78,2,0.5,0,0,0,0.671,4.4,8,5,1
S0183,J0048,paid,Frontend Engineer,Data Scientist,0,0.25,0.625,2,0.5,1,1,0,0.671,4.4,8,8,1
S0184,J0026,paid,Frontend Engineer,Frontend Engineer,0,0.3333,0.855,2,0.0,0,1,0,0.609,7.8,9,6,1
S0184,J0050,paid,Data Analyst,Frontend Engineer,0,0.4,0.55,2,0.25,0,1,0,0.609,7.8,9,5,1
S0184,J0008,paid,Data Analyst,Frontend Engineer,0,0.25,0.665,2,0.0,1,1,1,0.609,7.8,9,8,1
S0184,J0068,paid,Business Analyst,Frontend Engineer,0,0.3333,0.48,1,0.0,0,1,0,0.609,7.8,9,3,1
S0184,J0049,paid,Data Scientist,Frontend Engineer,0,0.4,0.82,2,0.5,0,1,0,0.609,7.8,9,5,1
S0185,J0024,paid,Data Engineer,Data Analyst,0,0.0,0.0,0,0.3333,0,1,0,0.648,6.0,4,3,1
S0185,J0060,paid,Data Analyst,Data Analyst,0,0.0,0.0,0,0.5,0,1,0,0.648,6.0,4,4,1
S0185,J0013,paid,Full Stack Developer,Data Analyst,0,0.125,0.48,1,0.0,0,1,0,0.648,6.0,4,8,1
S0185,J0042,paid,Data Analyst,Data Analyst,0,0.2,0.83,1,1.0,0,1,1,0.648,6.0,4,5,1
S0185,J0072,paid,Data Scientist,Data Analyst,0,0.0,0.0,0,0.5,0,1,0,0.648,6.0,4,4,1
S0186,J0057,paid,Data Engineer,Data Analyst,0,0.6667,0.64,2,0.0,0,1,0,0.644,4.7,9,3,1
S0186,J0038,paid,Frontend Engineer,Data Analyst,0,0.375,0.6533,3,0.0,1,1,0,0.644,4.7,9,8,1
S0186,J0011,paid,Frontend Engineer,Data Analyst,0,0.0,0.0,0,0.0,1,1,0,0.644,4.7,9,3,1
S0186,J0021,paid,Full Stack Developer,Data Analyst,0,0.5,0.6433,3,0.0,1,0,1,0.644,4.7,9,6,1
S0186,J0013,paid,Full Stack Developer,Data Analyst,0,0.25,0.73,2,1.0,0,1,0,0.644,4.7,9,8,1
S0187,J0070,paid,Frontend Engineer,Product Manager,0,0.5,0.8833,3,0.5,1,0,1,0.762,2.0,10,6,1
S0187,J0022,paid,ML Engineer,Product Manager,1,0.6,0.7867,3,0.25,1,1,0,0.762,2.0,10,5,1
S0187,J0004,paid,Data Analyst,Product Manager,1,0.5,0.7267,3,0.3333,1,1,0,0.762,2.0,10,6,1
S0187,J0077,paid,Frontend Engineer,Product Manager,1,0.5714,0.675,4,0.25,1,1,0,0.762,2.0,10,7,1
S0187,J0062,paid,DevOps Engineer,Product Manager,0,0.3333,0.77,2,0.0,1,1,0,0.762,2.0,10,6,1
S0188,J0003,paid,Data Engineer,Product Manager,0,0.0,0.0,0,0.0,1,1,0,0.657,7.6,3,3,1
S0188,J0023,paid,DevOps Engineer,Product Manager,0,0.3333,0.73,1,0.0,1,1,0,0.657,7.6,3,3,1
S0188,J0025,paid,Frontend Engineer,Product Manager,0,0.125,0.7,1,0.3333,1,1,0,0.657,7.6,3,8,1
S0188,J0008,paid,Data Analyst,Product Manager,0,0.0,0.0,0,0.5,1,1,0,0.657,7.6,3,8,1
S0188,J0049,paid,Data Scientist,Product Manager,0,0.2,0.73,1,0.0,1,1,1,0.657,7.6,3,5,1
S0189,J0036,paid,Data Engineer,Business Analyst,0,0.1429,0.7,1,0.0,0,1,1,0.69,5.5,6,7,1
S0189,J0026,paid,Frontend Engineer,Business Analyst,0,0.1667,0.7,1,0.0,0,1,0,0.69,5.5,6,6,1
S0189,J0029,paid,Data Analyst,Business Analyst,0,0.1429,0.68,1,0.0,0,1,0,0.69,5.5,6,7,1
S0189,J0037,paid,Data Scientist,Business Analyst,0,0.2,0.71,1,0.0,0,1,1,0.69,5.5,6,5,1
S0189,J0067,paid,ML Engineer,Business Analyst,0,0.2857,0.61,2,0.0,1,1,0,0.69,5.5,6,7,1
S0190,J0008,paid,Data Analyst,Data Scientist,0,0.375,0.65,3,0.0,1,0,0,0.641,4.6,7,8,1
S0190,J0058,paid,Business Analyst,Data Scientist,0,0.2,0.53,1,0.0,1,1,1,0.641,4.6,7,5,1
S0190,J0007,paid,Full Stack Developer,Data Scientist,1,0.75,0.6733,3,0.3333,1,1,1,0.641,4.6,7,4,1
S0190,J0047,paid,Backend Engineer,Data Scientist,0,0.2,0.44,1,0.0,1,0,0,0.641,4.6,7,5,1
S0190,J0066,paid,Frontend Engineer,Data Scientist,1,0.5,0.825,2,0.0,1,1,1,0.641,4.6,7,4,1
S0191,J0001,paid,Data Analyst,Backend Engineer,0,0.5,0.665,4,0.6667,0,0,0,0.636,2.2,9,8,1
S0191,J0021,paid,Full Stack Developer,Backend Engineer,0,0.0,0.0,0,0.3333,1,0,1,0.636,2.2,9,6,1
S0191,J0041,paid,Data Analyst,Backend Engineer,0,0.1429,0.63,1,0.3333,0,1,0,0.636,2.2,9,7,1
S0191,J0052,paid,DevOps Engineer,Backend Engineer,0,0.6667,0.665,4,0.6667,0,1,0,0.636,2.2,9,6,1
S0191,J0050,paid,Data Analyst,Backend Engineer,0,0.4,0.61,2,0.25,0,0,0,0.636,2.2,9,5,1
S0192,J0020,paid,Data Scientist,Full Stack Developer,0,0.3333,0.43,1,0.0,0,1,0,0.593,3.1,6,3,1
S0192,J0014,paid,Business Analyst,Full Stack Developer,0,0.0,0.0,0,1.0,0,0,1,0.593,3.1,6,6,1
S0192,J0016,paid,Data Engineer,Full Stack Developer,0,0.0,0.0,0,0.0,1,1,0,0.593,3.1,6,3,1
S0192,J0068,paid,Business Analyst,Full Stack Developer,0,0.3333,0.69,1,1.0,0,1,0,0.593,3.1,6,3,1
S0192,J0053,paid,Data Analyst,Full Stack Developer,0,0.0,0.0,0,0.25,0,1,1,0.593,3.1,6,4,1
S0193,J0061,paid,Data Engineer,Product Manager,0,0.25,0.46,2,0.3333,0,0,1,0.657,2.0,6,8,1
S0193,J0008,paid,Data Analyst,Product Manager,0,0.375,0.6767,3,0.0,1,0,0,0.657,2.0,6,8,1
S0193,J0049,paid,Data Scientist,Product Manager,0,0.0,0.0,0,0.0,0,1,0,0.657,2.0,6,5,1
S0193,J0026,paid,Frontend Engineer,Product Manager,0,0.0,0.0,0,0.5,0,1,0,0.657,2.0,6,6,1
S0193,J0016,paid,Data Engineer,Product Manager,0,0.3333,0.77,1,0.0,1,1,0,0.657,2.0,6,3,1
S0194,J0026,paid,Frontend Engineer,Business Analyst,0,0.1667,0.42,1,0.5,0,1,0,0.543,6.8,3,6,1
S0194,J0039,paid,Data Scientist,Business Analyst,0,0.0,0.0,0,0.0,1,1,1,0.543,6.8,3,4,1
S0194,J0055,paid,Business Analyst,Business Analyst,0,0.0,0.0,0,0.0,1,1,0,0.543,6.8,3,5,1
S0194,J0060,paid,Data Analyst,Business Analyst,0,0.25,0.85,1,0.0,0,1,0,0.543,6.8,3,4,1
S0194,J0020,paid,Data Scientist,Business Analyst,0,0.3333,0.42,1,0.0,0,1,0,0.543,6.8,3,3,1
S0195,J0077,paid,Frontend Engineer,Data Scientist,0,0.1429,0.95,1,0.5,0,0,0,0.794,1.4,8,7,1
S0195,J0073,paid,Data Scientist,Data Scientist,0,0.375,0.8,3,0.0,1,0,0,0.794,1.4,8,8,1
S0195,J0039,paid,Data Scientist,Data Scientist,0,0.5,0.925,2,0.5,1,0,1,0.794,1.4,8,4,1
S0195,J0075,paid,Data Engineer,Data Scientist,0,0.25,0.98,2,0.5,0,1,0,0.794,1.4,8,8,1
S0195,J0025,paid,Frontend Engineer,Data Scientist,0,0.125,0.96,1,0.3333,1,0,0,0.794,1.4,8,8,1
S0196,J0064,paid,Data Scientist,Data Analyst,0,0.3333,0.61,2,0.0,1,1,1,0.667,6.9,6,6,1
S0196,J0058,paid,Business Analyst,Data Analyst,0,0.2,0.6,1,0.0,0,1,1,0.667,6.9,6,5,1
S0196,J0035,paid,Backend Engineer,Data Analyst,0,0.2,0.51,1,0.0,0,1,0,0.667,6.9,6,5,1
S0196,J0025,paid,Frontend Engineer,Data Analyst,0,0.25,0.54,2,0.0,1,1,0,0.667,6.9,6,8,1
S0196,J0000,paid,Business Analyst,Data Analyst,0,0.125,0.71,1,0.3333,0,1,1,0.667,6.9,6,8,1
S0197,J0018,paid,ML Engineer,Data Analyst,0,0.3333,0.72,2,0.0,0,0,1,0.766,0.8,5,6,1
S0197,J0057,paid,Data Engineer,Data Analyst,0,0.0,0.0,0,0.0,1,0,0,0.766,0.8,5,3,1
S0197,J0008,paid,Data Analyst,Data Analyst,0,0.375,0.8833,3,0.0,1,0,0,0.766,0.8,5,8,1
S0197,J0051,paid,Frontend Engineer,Data Analyst,0,0.25,0.84,1,0.0,1,1,0,0.766,0.8,5,4,1
S0197,J0077,paid,Frontend Engineer,Data Analyst,0,0.1429,0.84,1,0.0,1,0,0,0.766,0.8,5,7,1
S0198,J0031,paid,Data Engineer,Frontend Engineer,0,0.25,0.95,1,0.0,0,0,1,0.728,1.8,5,4,1
S0198,J0067,paid,ML Engineer,Frontend Engineer,0,0.1429,0.95,1,0.3333,1,0,0,0.728,1.8,5,7,1
S0198,J0042,paid,Data Analyst,Frontend Engineer,0,0.0,0.0,0,0.0,0,0,1,0.728,1.8,5,5,1
S0198,J0072,paid,Data Scientist,Frontend Engineer,0,0.0,0.0,0,0.0,0,1,1,0.728,1.8,5,4,1
S0198,J0062,paid,DevOps Engineer,Frontend Engineer,0,0.3333,0.75,2,0.0,1,1,0,0.728,1.8,5,6,1
S0199,J0058,paid,Business Analyst,Data Analyst,0,0.2,0.37,1,0.0,0,1,1,0.619,4.9,7,5,1
S0199,J0059,paid,Data Analyst,Data Analyst,0,0.25,0.675,2,0.3333,0,1,0,0.619,4.9,7,8,1
S0199,J0073,paid,Data Scientist,Data Analyst,0,0.375,0.6167,3,0.0,1,0,1,0.619,4.9,7,8,1
S0199,J0005,paid,Data Engineer,Data Analyst,0,0.3333,0.6,1,0.25,1,1,0,0.619,4.9,7,3,1
S0199,J0011,paid,Frontend Engineer,Data Analyst,0,0.3333,0.98,1,0.3333,0,1,0,0.619,4.9,7,3,1
S0200,J0036,paid,Data Engineer,DevOps Engineer,0,0.4286,0.58,3,0.0,0,1,1,0.598,6.3,8,7,1
S0200,J0058,paid,Business Analyst,DevOps Engineer,0,0.6,0.72,3,1.0,0,1,1,0.598,6.3,8,5,1
S0200,J0044,paid,Data Engineer,DevOps Engineer,0,0.1667,0.59,1,0.0,0,1,0,0.598,6.3,8,6,1
S0200,J0038,paid,Frontend Engineer,DevOps Engineer,0,0.25,0.555,2,0.3333,0,1,0,0.598,6.3,8,8,1
S0200,J0050,paid,Data Analyst,DevOps Engineer,0,0.4,0.475,2,0.0,0,1,0,0.598,6.3,8,5,1
S0201,J0078,paid,Product Manager,DevOps Engineer,0,0.2857,0.505,2,1.0,0,0,0,0.629,0.8,10,7,1
S0201,J0022,paid,ML Engineer,DevOps Engineer,1,0.6,0.56,3,0.5,1,1,0,0.629,0.8,10,5,1
S0201,J0053,paid,Data Analyst,DevOps Engineer,0,0.0,0.0,0,0.25,0,0,0,0.629,0.8,10,4,1
S0201,J0031,paid,Data Engineer,DevOps Engineer,0,0.0,0.0,0,0.5,0,0,0,0.629,0.8,10,4,1
S0201,J0079,paid,Product Manager,DevOps Engineer,0,0.6,0.63,3,0.0,1,0,0,0.629,0.8,10,5,1
S0202,J0055,paid,Business Analyst,ML Engineer,0,0.2,0.42,1,0.0,1,1,0,0.588,7.1,5,5,1
S0202,J0058,paid,Business Analyst,ML Engineer,0,0.4,0.59,2,1.0,1,1,1,0.588,7.1,5,5,1
S0202,J0049,paid,Data Scientist,ML Engineer,0,0.0,0.0,0,0.5,0,1,0,0.588,7.1,5,5,1
S0202,J0023,paid,DevOps Engineer,ML Engineer,0,0.0,0.0,0,0.0,1,1,0,0.588,7.1,5,3,1
S0202,J0072,paid,Data Scientist,ML Engineer,0,0.0,0.0,0,0.0,0,1,0,0.588,7.1,5,4,1
S0203,J0012,paid,Data Scientist,Business Analyst,0,0.1667,0.76,1,0.5,1,1,0,0.62,3.4,8,6,1
S0203,J0050,paid,Data Analyst,Business Analyst,0,0.2,0.71,1,0.5,0,0,0,0.62,3.4,8,5,1
S0203,J0005,paid,Data Engineer,Business Analyst,1,1.0,0.63,3,0.0,1,1,0,0.62,3.4,8,3,1
S0203,J0030,paid,Data Analyst,Business Analyst,0,0.3333,0.81,1,0.5,1,1,0,0.62,3.4,8,3,1
S0203,J0020,paid,Data Scientist,Business Analyst,0,0.3333,0.71,1,0.0,1,1,0,0.62,3.4,8,3,1
S0204,J0035,paid,Backend Engineer,Backend Engineer,0,0.2,0.36,1,0.75,1,1,0,0.723,2.1,10,5,1
S0204,J0068,paid,Business Analyst,Backend Engineer,0,0.6667,0.93,2,0.0,1,0,0,0.723,2.1,10,3,1
S0204,J0037,paid,Data Scientist,Backend Engineer,0,0.4,0.815,2,0.5,1,1,0,0.723,2.1,10,5,1
S0204,J0008,paid,Data Analyst,Backend Engineer,0,0.625,0.62,5,0.5,1,0,0,0.723,2.1,10,8,1
S0204,J0027,paid,Full Stack Developer,Backend Engineer,0,0.3333,0.79,1,0.0,1,1,0,0.723,2.1,10,3,1
S0205,J0063,paid,ML Engineer,Data Engineer,1,0.5,0.5633,3,0.0,1,1,0,0.566,6.7,7,6,1
S0205,J0052,paid,DevOps Engineer,Data Engineer,0,0.0,0.0,0,0.3333,1,1,0,0.566,6.7,7,6,1
S0205,J0070,paid,Frontend Engineer,Data Engineer,0,0.0,0.0,0,0.0,1,1,0,0.566,6.7,7,6,1
S0205,J0015,paid,Data Engineer,Data Engineer,0,0.125,0.44,1,0.5,1,1,0,0.566,6.7,7,8,1
S0205,J0047,paid,Backend Engineer,Data Engineer,0,0.2,0.74,1,0.0,1,1,0,0.566,6.7,7,5,1
S0206,J0009,paid,Full Stack Developer,Backend Engineer,0,0.25,0.58,1,0.0,0,1,1,0.52,6.1,6,4,1
S0206,J0013,paid,Full Stack Developer,Backend Engineer,0,0.25,0.47,2,1.0,0,1,1,0.52,6.1,6,8,1
S0206,J0064,paid,Data Scientist,Backend Engineer,0,0.1667,0.64,1,0.3333,1,1,0,0.52,6.1,6,6,1
S0206,J0041,paid,Data Analyst,Backend Engineer,0,0.2857,0.58,2,0.0,0,1,1,0.52,6.1,6,7,1
S0206,J0052,paid,DevOps Engineer,Backend Engineer,0,0.1667,0.64,1,0.0,0,1,0,0.52,6.1,6,6,1
S0207,J0057,paid,Data Engineer,Product Manager,0,0.6667,0.815,2,0.0,0,1,0,0.815,6.5,6,3,1
S0207,J0021,paid,Full Stack Developer,Product Manager,0,0.1667,1.0,1,0.0,1,1,1,0.815,6.5,6,6,1
S0207,J0032,paid,Frontend Engineer,Product Manager,0,0.3333,0.76,1,0.0,0,1,0,0.815,6.5,6,3,1
S0207,J0026,paid,Frontend Engineer,Product Manager,0,0.1667,0.87,1,0.0,0,1,1,0.815,6.5,6,6,1
S0207,J0064,paid,Data Scientist,Product Manager,0,0.3333,0.635,2,0.0,1,1,0,0.815,6.5,6,6,1
S0208,J0005,paid,Data Engineer,Frontend Engineer,0,0.3333,0.63,1,0.5,1,1,0,0.613,6.3,9,3,1
S0208,J0059,paid,Data Analyst,Frontend Engineer,0,0.375,0.58,3,0.3333,0,1,0,0.613,6.3,9,8,1
S0208,J0003,paid,Data Engineer,Frontend Engineer,0,0.0,0.0,0,1.0,1,1,0,0.613,6.3,9,3,1
S0208,J0009,paid,Full Stack Developer,Frontend Engineer,0,0.25,0.63,1,0.25,0,1,0,0.613,6.3,9,4,1
S0208,J0048,paid,Frontend Engineer,Frontend Engineer,0,0.375,0.6133,3,0.5,1,1,0,0.613,6.3,9,8,1
S0209,J0043,paid,ML Engineer,Full Stack Developer,0,0.3333,0.61,2,0.25,1,1,0,0.752,7.4,9,6,1
S0209,J0051,paid,Frontend Engineer,Full Stack Developer,0,0.0,0.0,0,0.0,1,1,1,0.752,7.4,9,4,1
S0209,J0024,paid,Data Engineer,Full Stack Developer,1,0.6667,0.925,2,0.3333,1,1,0,0.752,7.4,9,3,1
S0209,J0050,paid,Data Analyst,Full Stack Developer,0,0.2,0.6,1,0.25,0,1,0,0.752,7.4,9,5,1
S0209,J0004,paid,Data Analyst,Full Stack Developer,0,0.1667,0.54,1,0.3333,1,1,0,0.752,7.4,9,6,1
S0210,J0001,paid,Data Analyst,DevOps Engineer,0,0.5,0.6,4,0.0,1,0,0,0.671,0.7,7,8,1
S0210,J0032,paid,Frontend Engineer,DevOps Engineer,0,0.3333,0.63,1,0.0,1,0,0,0.671,0.7,7,3,1
S0210,J0014,paid,Business Analyst,DevOps Engineer,0,0.5,0.7133,3,0.0,1,0,1,0.671,0.7,7,6,1
S0210,J0017,paid,Product Manager,DevOps Engineer,0,0.4,0.7,2,0.5,1,0,1,0.671,0.7,7,5,1
S0210,J0041,paid,Data Analyst,DevOps Engineer,0,0.2857,0.615,2,0.0,1,1,1,0.671,0.7,7,7,1
S0211,J0059,paid,Data Analyst,Full Stack Developer,0,0.25,0.64,2,0.6667,0,1,0,0.653,2.9,10,8,1
S0211,J0062,paid,DevOps Engineer,Full Stack Developer,1,0.5,0.59,3,1.0,1,1,0,0.653,2.9,10,6,1
S0211,J0008,paid,Data Analyst,Full Stack Developer,0,0.625,0.592,5,0.5,1,0,0,0.653,2.9,10,8,1
S0211,J0010,paid,Data Engineer,Full Stack Developer,0,0.5,0.53,3,1.0,0,1,0,0.653,2.9,10,6,1
S0211,J0070,paid,Frontend Engineer,Full Stack Developer,0,0.1667,0.71,1,0.5,1,0,0,0.653,2.9,10,6,1
S0212,J0031,paid,Data Engineer,Backend Engineer,0,0.5,0.705,2,1.0,0,0,0,0.647,0.4,10,4,1
S0212,J0056,paid,Data Scientist,Backend Engineer,0,0.25,0.97,1,0.25,1,0,0,0.647,0.4,10,4,1
S0212,J0017,paid,Product Manager,Backend Engineer,0,0.4,0.545,2,0.0,0,0,1,0.647,0.4,10,5,1
S0212,J0060,paid,Data Analyst,Backend Engineer,0,0.5,0.495,2,0.0,0,1,0,0.647,0.4,10,4,1
S0212,J0035,paid,Backend Engineer,Backend Engineer,0,0.2,0.97,1,0.25,0,0,0,0.647,0.4,10,5,1
S0213,J0020,paid,Data Scientist,Frontend Engineer,0,0.0,0.0,0,0.25,1,0,0,0.708,1.8,6,3,1
S0213,J0021,paid,Full Stack Developer,Frontend Engineer,0,0.3333,0.745,2,0.0,1,0,1,0.708,1.8,6,6,1
S0213,J0002,paid,Business Analyst,Frontend Engineer,0,0.1667,0.54,1,0.0,1,0,0,0.708,1.8,6,6,1
S0213,J0077,paid,Frontend Engineer,Frontend Engineer,0,0.1429,0.59,1,0.25,1,0,0,0.708,1.8,6,7,1
S0213,J0012,paid,Data Scientist,Frontend Engineer,0,0.0,0.0,0,0.0,1,0,0,0.708,1.8,6,6,1
S0214,J0022,paid,ML Engineer,ML Engineer,0,0.2,0.58,1,0.75,1,1,0,0.59,5.2,9,5,1
S0214,J0037,paid,Data Scientist,ML Engineer,0,0.4,0.535,2,0.25,1,1,0,0.59,5.2,9,5,1
S0214,J0015,paid,Data Engineer,ML Engineer,1,0.5,0.6,4,0.25,1,1,0,0.59,5.2,9,8,1
S0214,J0068,paid,Business Analyst,ML Engineer,0,0.3333,0.71,1,1.0,1,1,0,0.59,5.2,9,3,1
S0214,J0050,paid,Data Analyst,ML Engineer,0,0.4,0.775,2,0.5,0,1,1,0.59,5.2,9,5,1
S0215,J0021,paid,Full Stack Developer,DevOps Engineer,0,0.5,0.6867,3,0.0,1,0,1,0.685,4.0,10,6,1
S0215,J0009,paid,Full Stack Developer,DevOps Engineer,0,0.25,0.68,1,0.0,0,1,0,0.685,4.0,10,4,1
S0215,J0001,paid,Data Analyst,DevOps Engineer,0,0.375,0.5667,3,0.0,1,0,1,0.685,4.0,10,8,1
S0215,J0034,paid,ML Engineer,DevOps Engineer,0,0.4286,0.6367,3,0.0,1,1,1,0.685,4.0,10,7,1
S0215,J0019,paid,DevOps Engineer,DevOps Engineer,0,0.1667,0.51,1,0.25,1,1,0,0.685,4.0,10,6,1
S0216,J0056,paid,Data Scientist,Product Manager,0,0.25,0.49,1,0.5,1,1,0,0.593,3.8,9,4,1
S0216,J0045,paid,Business Analyst,Product Manager,0,0.0,0.0,0,0.25,1,1,1,0.593,3.8,9,3,1
S0216,J0022,paid,ML Engineer,Product Manager,0,0.2,0.18,1,0.5,1,1,0,0.593,3.8,9,5,1
S0216,J0027,paid,Full Stack Developer,Product Manager,0,0.0,0.0,0,0.3333,0,1,0,0.593,3.8,9,3,1
S0216,J0004,paid,Data Analyst,Product Manager,0,0.3333,0.465,2,0.3333,1,1,0,0.593,3.8,9,6,1
S0217,J0068,paid,Business Analyst,Business Analyst,0,0.3333,0.79,1,0.0,1,1,0,0.668,7.1,5,3,1
S0217,J0027,paid,Full Stack Developer,Business Analyst,0,0.0,0.0,0,0.0,0,1,0,0.668,7.1,5,3,1
S0217,J0056,paid,Data Scientist,Business Analyst,0,0.25,0.5,1,0.0,1,1,0,0.668,7.1,5,4,1
S0217,J0006,paid,ML Engineer,Business Analyst,0,0.25,0.545,2,0.0,1,1,0,0.668,7.1,5,8,1
S0217,J0066,paid,Frontend Engineer,Business Analyst,0,0.25,0.5,1,0.0,0,1,1,0.668,7.1,5,4,1
S0218,J0013,paid,Full Stack Developer,Backend Engineer,0,0.375,0.4967,3,0.0,0,1,1,0.614,7.0,7,8,1
S0218,J0049,paid,Data Scientist,Backend Engineer,0,0.2,0.67,1,0.0,0,1,0,0.614,7.0,7,5,1
S0218,J0039,paid,Data Scientist,Backend Engineer,0,0.25,0.86,1,0.5,1,1,1,0.614,7.0,7,4,1
S0218,J0056,paid,Data Scientist,Backend Engineer,0,0.0,0.0,0,0.0,1,1,0,0.614,7.0,7,4,1
S0218,J0006,paid,ML Engineer,Backend Engineer,0,0.375,0.6867,3,0.0,1,1,0,0.614,7.0,7,8,1
S0219,J0076,paid,ML Engineer,Data Analyst,0,0.1667,0.65,1,0.0,1,1,0,0.681,6.1,8,6,1
S0219,J0000,paid,Business Analyst,Data Analyst,0,0.125,0.66,1,0.3333,1,1,1,0.681,6.1,8,8,1
S0219,J0006,paid,ML Engineer,Data Analyst,0,0.125,0.66,1,0.0,1,1,0,0.681,6.1,8,8,1
S0219,J0048,paid,Frontend Engineer,Data Analyst,1,0.5,0.7875,4,0.25,1,1,0,0.681,6.1,8,8,1
S0219,J0025,paid,Frontend Engineer,Data Analyst,0,0.25,0.63,2,0.3333,1,1,0,0.681,6.1,8,8,1
S0220,J0031,paid,Data Engineer,Data Analyst,0,0.25,0.54,1,0.0,0,0,0,0.639,2.0,9,4,1
S0220,J0047,paid,Backend Engineer,Data Analyst,0,0.4,0.625,2,0.5,0,0,0,0.639,2.0,9,5,1
S0220,J0030,paid,Data Analyst,Data Analyst,1,0.6667,0.71,2,0.0,1,1,0,0.639,2.0,9,3,1
S0220,J0025,paid,Frontend Engineer,Data Analyst,0,0.375,0.6367,3,0.0,1,1,1,0.639,2.0,9,8,1
S0220,J0011,paid,Frontend Engineer,Data Analyst,0,0.6667,0.75,2,0.3333,1,0,0,0.639,2.0,9,3,1
S0221,J0002,paid,Business Analyst,Data Analyst,0,0.1667,0.97,1,0.0,1,1,1,0.805,5.8,4,6,1
