student_id,job_id,domain_match,required_overlap_count,required_overlap_ratio,nice_overlap_count,nice_overlap_ratio,avg_required_skill_score,min_required_skill_score,meets_min_score_threshold,years_experience,min_years_required,years_gap,verified_skill_breadth,is_good_match
S0480,J0049,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,8,0
S0038,J0062,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,2.0,-1.9,8,0
S0260,J0012,1.0,3,0.6,1,0.5,31.43,21.0,0.0,0.9,0.0,0.9,5,1
S0574,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,8,0
S0566,J0063,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,6,0
S0443,J0105,0.0,1,0.2,1,0.3333,77.6,77.6,1.0,0.3,1.0,-0.7,6,1
S0597,J0106,1.0,2,0.5,1,0.3333,53.65,51.3,0.0,0.0,1.0,-1.0,5,1
S0309,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,7,0
S0397,J0061,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,5,0
S0506,J0098,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,7,1
S0380,J0003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.3,3.0,0.3,5,0
S0506,J0075,0.0,0,0.0,1,0.5,0.0,0.0,0.0,0.1,3.0,-2.9,7,0
S0051,J0068,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,4,0
S0421,J0011,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.3,3.0,-0.7,8,0
S0586,J0040,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,5,0
S0207,J0100,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,2.9,1.0,1.9,8,1
S0072,J0023,1.0,2,0.6667,0,0.0,47.75,45.4,0.0,3.3,2.0,1.3,4,1
S0082,J0077,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
S0335,J0069,1.0,2,0.5,2,0.6667,44.15,37.1,0.0,2.0,1.0,1.0,5,1
S0542,J0073,1.0,2,0.5,0,0.0,50.3,45.9,0.0,3.2,3.0,0.2,6,1
S0123,J0076,0.0,0,0.0,1,0.5,0.0,0.0,0.0,0.2,1.0,-0.8,9,0
S0311,J0003,1.0,1,0.3333,1,1.0,86.7,86.7,1.0,1.1,3.0,-1.9,5,1
S0163,J0056,1.0,4,0.8,0,0.0,78.35,70.2,1.0,0.5,3.0,-2.5,5,1
S0560,J0102,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,5,0
S0547,J0119,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,5,1
S0525,J0064,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,8,1
S0419,J0053,1.0,1,0.2,2,0.6667,56.6,56.6,0.0,0.1,1.0,-0.9,4,1
S0078,J0069,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.6,1.0,1.6,6,1
S0344,J0059,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,6,0
S0439,J0023,1.0,2,0.6667,1,0.3333,59.45,41.6,1.0,0.3,2.0,-1.7,6,1
S0236,J0095,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,7,1
S0440,J0061,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,7,0
S0406,J0007,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,7,0
S0234,J0050,1.0,3,1.0,1,0.3333,52.23,46.5,0.0,0.2,1.0,-0.8,5,1
S0391,J0006,1.0,4,0.8,2,0.6667,58.02,53.5,0.0,5.3,0.0,5.3,7,1
S0111,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.7,1.0,1.7,8,0
S0201,J0038,1.0,1,0.3333,1,1.0,68.6,68.6,1.0,3.4,2.0,1.4,7,0
S0163,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,5,0
S0336,J0072,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.2,1.0,-0.8,7,0
S0565,J0043,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.5,1.0,-0.5,6,0
S0479,J0015,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.5,2.0,1.5,4,0
S0106,J0044,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.2,0.0,3.2,7,0
S0141,J0024,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,3.0,-1.5,4,0
S0199,J0081,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.2,3.0,0.2,5,0
S0421,J0046,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.3,2.0,0.3,8,1
S0503,J0108,1.0,1,0.25,2,0.6667,66.3,66.3,1.0,1.2,2.0,-0.8,5,0
S0066,J0068,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7,0
S0092,J0097,0.0,1,0.25,0,0.0,40.6,40.6,0.0,4.7,1.0,3.7,5,0
S0218,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,7,1
S0574,J0099,0.0,1,0.25,0,0.0,43.9,43.9,0.0,0.3,1.0,-0.7,8,1
S0145,J0009,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,2.0,-1.4,6,0
S0574,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,3.0,-2.7,8,0
S0521,J0113,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,5,1
S0297,J0071,0.0,1,0.25,0,0.0,76.4,76.4,1.0,0.2,0.0,0.2,6,1
S0504,J0075,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,3.0,-1.8,8,0
S0599,J0081,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0,5,0
S0305,J0038,0.0,0,0.0,1,1.0,0.0,0.0,0.0,1.1,2.0,-0.9,8,0
S0141,J0029,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,1.5,3.0,-1.5,4,0
S0184,J0033,1.0,4,0.8,2,1.0,68.42,65.4,1.0,2.0,1.0,1.0,8,1
S0179,J0093,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,6,1
S0345,J0023,1.0,2,0.6667,2,0.6667,50.65,47.5,1.0,2.5,2.0,0.5,6,1
S0599,J0061,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5,0
S0415,J0038,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,2.0,-0.8,6,0
S0218,J0093,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,7,0
S0136,J0032,1.0,2,0.6667,0,0.0,76.65,74.6,1.0,0.7,1.0,-0.3,5,0
S0148,J0110,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,4,0
S0222,J0088,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,8,0
S0505,J0097,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,5,1
S0287,J0108,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,2.0,-1.8,6,0
S0527,J0036,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,7,0
S0143,J0091,1.0,4,0.8,1,0.5,45.7,35.0,0.0,1.1,3.0,-1.9,8,1
S0521,J0029,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,5,1
S0296,J0086,0.0,1,0.25,0,0.0,32.8,32.8,0.0,2.0,1.0,1.0,5,1
S0500,J0021,0.0,1,0.2,0,0.0,78.7,78.7,1.0,0.1,1.0,-0.9,5,1
S0126,J0059,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.7,1.0,2.7,8,0
S0290,J0003,0.0,1,0.3333,0,0.0,35.7,35.7,0.0,0.4,3.0,-2.6,6,1
S0600,J0004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,2.0,-1.7,5,1
S0259,J0091,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,8,1
S0588,J0075,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,3.0,-1.1,8,0
S0097,J0096,0.0,1,0.25,0,0.0,91.6,91.6,1.0,0.2,2.0,-1.8,9,1
S0537,J0098,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,6,1
S0176,J0098,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,7,1
S0289,J0113,1.0,3,0.6,1,1.0,45.1,36.9,0.0,0.9,0.0,0.9,7,1
S0277,J0049,1.0,1,0.3333,1,0.5,67.4,67.4,1.0,0.6,0.0,0.6,5,1
S0319,J0088,1.0,2,0.5,1,1.0,44.8,32.0,0.0,2.0,0.0,2.0,6,1
S0409,J0023,1.0,2,0.6667,1,0.3333,66.15,65.9,1.0,0.5,2.0,-1.5,4,1
S0365,J0010,1.0,2,0.5,2,0.6667,58.5,55.1,0.0,0.3,2.0,-1.7,6,0
S0420,J0025,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,7,0
S0143,J0027,1.0,4,1.0,1,1.0,47.95,36.6,1.0,1.1,3.0,-1.9,8,1
S0038,J0101,1.0,4,0.8,3,1.0,61.47,56.8,1.0,0.1,1.0,-0.9,8,1
S0183,J0072,0.0,1,0.3333,0,0.0,41.9,41.9,0.0,2.4,1.0,1.4,5,0
S0245,J0089,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.8,1.0,0.8,7,0
S0281,J0089,1.0,3,0.6,1,1.0,52.53,34.1,1.0,1.0,1.0,0.0,6,1
S0196,J0012,1.0,3,0.6,1,0.5,88.83,82.1,1.0,1.1,0.0,1.1,7,1
S0279,J0040,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,6,1
S0523,J0038,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,2.0,-0.1,4,0
S0187,J0070,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,2.0,-1.2,6,0
S0284,J0082,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5,1
S0012,J0028,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,3.0,-2.3,7,1
S0338,J0025,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,5,0
S0035,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,3.0,-2.4,4,0
S0409,J0020,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,3.0,-2.5,4,0
S0058,J0051,0.0,1,0.2,0,0.0,51.4,51.4,1.0,0.4,0.0,0.4,5,1
S0422,J0034,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.3,2.0,3.3,6,1
S0588,J0108,1.0,2,0.5,3,1.0,44.9,39.5,0.0,1.9,2.0,-0.1,8,1
S0476,J0049,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.4,0.0,3.4,7,1
S0592,J0081,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,3.0,-1.9,8,0
S0471,J0058,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,5,0
S0013,J0082,1.0,3,0.6,2,1.0,71.7,62.8,1.0,1.5,1.0,0.5,9,1
S0420,J0069,1.0,1,0.25,3,1.0,65.9,65.9,1.0,0.6,1.0,-0.4,7,1
S0069,J0106,0.0,1,0.25,0,0.0,65.6,65.6,1.0,2.5,1.0,1.5,4,1
S0398,J0040,1.0,2,0.5,1,1.0,71.05,66.3,1.0,2.1,0.0,2.1,6,1
S0593,J0115,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,3.0,-2.4,6,1
S0322,J0105,0.0,1,0.2,0,0.0,48.1,48.1,1.0,4.1,1.0,3.1,5,1
S0142,J0108,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.8,2.0,-0.2,7,0
S0412,J0070,1.0,1,0.3333,1,0.5,56.5,56.5,0.0,3.3,2.0,1.3,4,1
S0348,J0074,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,2.0,0.4,7,1
S0160,J0031,1.0,4,0.8,0,0.0,40.3,31.1,0.0,3.1,1.0,2.1,6,1
S0210,J0026,0.0,1,0.25,0,0.0,71.3,71.3,1.0,0.0,3.0,-3.0,8,0
S0183,J0032,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,1.0,1.4,5,0
S0355,J0036,1.0,2,0.5,1,1.0,41.2,29.5,1.0,0.9,0.0,0.9,5,1
S0358,J0083,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,0.0,1.3,7,0
S0342,J0029,0.0,0,0.0,2,0.6667,0.0,0.0,0.0,2.7,3.0,-0.3,4,1
S0198,J0018,1.0,4,0.8,1,1.0,66.28,49.7,1.0,0.3,1.0,-0.7,6,1
S0040,J0096,1.0,3,0.75,0,0.0,57.0,44.9,1.0,0.9,2.0,-1.1,7,1
S0158,J0017,1.0,1,0.3333,0,0.0,53.8,53.8,0.0,0.0,0.0,0.0,5,1
S0101,J0040,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,6,1
S0272,J0025,1.0,4,1.0,1,1.0,67.9,58.9,1.0,1.0,0.0,1.0,8,0
S0282,J0062,1.0,1,0.2,2,1.0,46.2,46.2,0.0,2.1,2.0,0.1,5,1
S0249,J0087,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,4,1
S0145,J0095,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,6,0
S0434,J0097,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,1.0,0.2,7,0
S0286,J0042,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,6,0
S0573,J0074,1.0,1,0.25,1,0.5,65.4,65.4,1.0,1.6,2.0,-0.4,5,1
S0076,J0085,0.0,1,0.3333,0,0.0,57.7,57.7,0.0,1.0,3.0,-2.0,7,1
S0555,J0042,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,7,0
S0238,J0111,1.0,2,0.5,2,0.6667,58.0,57.0,1.0,0.1,3.0,-2.9,7,1
S0334,J0080,0.0,1,0.2,0,0.0,68.3,68.3,1.0,1.0,1.0,0.0,9,0
S0401,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,3.0,-1.8,7,0
S0297,J0042,0.0,1,0.25,0,0.0,76.4,76.4,1.0,0.2,0.0,0.2,6,1
S0300,J0081,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.5,3.0,1.5,6,0
S0135,J0007,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,4,1
S0359,J0106,1.0,2,0.5,1,0.3333,53.0,44.4,0.0,1.0,1.0,0.0,4,1
S0123,J0022,0.0,1,0.2,0,0.0,52.3,52.3,0.0,0.2,0.0,0.2,9,1
S0393,J0079,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,0.0,2.4,7,0
S0237,J0064,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,0.0,1.3,6,0
S0256,J0014,0.0,1,0.3333,0,0.0,82.0,82.0,1.0,0.0,1.0,-1.0,8,1
S0174,J0026,1.0,3,0.75,2,1.0,74.33,70.1,1.0,1.0,3.0,-2.0,7,1
S0032,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,8,0
S0058,J0073,0.0,1,0.25,0,0.0,51.4,51.4,0.0,0.4,3.0,-2.6,5,1
S0225,J0085,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,3.0,-2.2,6,1
S0530,J0050,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,1.0,0.9,7,0
S0046,J0087,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.3,0.0,4.3,7,0
S0419,J0019,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,4,0
S0288,J0050,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,7,0
S0569,J0096,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,2.0,-1.4,7,0
S0110,J0014,1.0,3,1.0,2,1.0,55.93,48.2,0.0,0.3,1.0,-0.7,7,1
S0458,J0073,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,3.0,-2.3,5,0
S0418,J0020,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.8,3.0,-0.2,8,0
S0077,J0069,1.0,3,0.75,1,0.3333,44.23,40.0,0.0,1.9,1.0,0.9,5,1
S0367,J0011,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.6,3.0,-1.4,5,0
S0057,J0016,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.8,0.0,1.8,7,0
S0188,J0053,1.0,4,0.8,3,1.0,78.12,64.4,1.0,1.9,1.0,0.9,8,1
S0270,J0035,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,7,0
S0068,J0012,0.0,1,0.2,1,0.5,88.9,88.9,1.0,0.8,0.0,0.8,8,0
S0296,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5,1
S0047,J0071,1.0,3,0.75,1,0.5,63.27,55.4,0.0,0.1,0.0,0.1,7,1
S0284,J0062,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5,0
S0511,J0097,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,1.0,-0.4,6,0
S0581,J0043,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,1.0,-0.9,6,0
S0476,J0084,1.0,3,0.6,0,0.0,62.27,44.5,1.0,3.4,3.0,0.4,7,1
S0507,J0079,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.4,0.0,3.4,6,0
S0374,J0105,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.4,1.0,0.4,4,1
S0406,J0116,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,8.0,2.0,6.0,7,1
S0032,J0074,0.0,0,0.0,1,0.5,0.0,0.0,0.0,1.5,2.0,-0.5,8,0
S0434,J0099,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,1.0,0.2,7,0
S0430,J0044,0.0,1,0.25,1,0.5,56.8,56.8,1.0,0.2,0.0,0.2,7,1
S0489,J0115,1.0,3,0.75,1,1.0,72.67,64.6,1.0,0.8,3.0,-2.2,5,1
S0304,J0062,0.0,0,0.0,1,0.5,0.0,0.0,0.0,0.7,2.0,-1.3,6,0
S0132,J0006,1.0,3,0.6,2,0.6667,31.07,29.4,0.0,0.3,0.0,0.3,6,1
S0571,J0010,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,2.0,-1.3,8,0
S0110,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,1.0,-0.7,7,0
S0347,J0013,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.8,1.0,-0.2,7,0
S0401,J0096,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,2.0,-0.8,7,1
S0435,J0066,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,2.0,-1.9,4,0
S0466,J0005,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.8,1.0,0.8,4,1
S0039,J0083,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.2,0.0,2.2,8,0
S0375,J0026,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,3.0,-2.9,5,1
S0352,J0067,0.0,1,0.25,0,0.0,100.0,100.0,1.0,0.1,0.0,0.1,5,1
S0513,J0063,1.0,2,0.6667,2,1.0,59.35,59.0,0.0,0.2,0.0,0.2,8,1
S0332,J0018,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.7,1.0,0.7,7,0
S0419,J0004,0.0,1,0.2,0,0.0,47.8,47.8,1.0,0.1,2.0,-1.9,4,0
S0507,J0115,1.0,3,0.75,1,1.0,59.47,52.1,1.0,3.4,3.0,0.4,6,1
S0526,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,3.0,-2.8,4,0
S0178,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.7,3.0,-1.3,6,1
S0384,J0066,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,2.0,-0.9,4,0
S0455,J0088,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,9,0
S0343,J0063,0.0,1,0.3333,0,0.0,58.3,58.3,0.0,3.0,0.0,3.0,8,1
S0431,J0091,0.0,1,0.2,0,0.0,83.9,83.9,1.0,1.2,3.0,-1.8,5,0
S0042,J0030,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,5,0
S0081,J0005,1.0,3,0.6,0,0.0,39.77,33.8,0.0,2.1,1.0,1.1,4,1
S0246,J0001,1.0,2,0.6667,3,1.0,45.45,44.5,0.0,2.5,2.0,0.5,9,1
S0469,J0061,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,8,0
S0334,J0021,1.0,4,0.8,0,0.0,62.07,51.5,1.0,1.0,1.0,0.0,9,1
S0373,J0103,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,0.0,2.4,4,1
S0201,J0073,0.0,1,0.25,0,0.0,58.3,58.3,1.0,3.4,3.0,0.4,7,1
S0526,J0082,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,4,0
S0075,J0071,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,0.0,1.3,8,0
S0094,J0022,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,4,0
S0343,J0118,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,8,0
S0129,J0099,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.7,1.0,-0.3,5,1
S0168,J0065,1.0,3,0.6,2,0.6667,64.97,56.7,1.0,1.1,1.0,0.1,7,1
S0350,J0098,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,6,1
S0502,J0088,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,5,0
S0323,J0004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,2.0,-1.1,5,0
S0356,J0034,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.7,2.0,0.7,5,0
S0526,J0031,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,1.0,-0.8,4,0
S0532,J0020,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.3,3.0,-0.7,7,0
S0412,J0107,1.0,2,0.4,2,0.6667,55.35,54.2,1.0,3.3,1.0,2.3,4,1
S0337,J0003,0.0,1,0.3333,0,0.0,35.7,35.7,0.0,1.1,3.0,-1.9,4,0
S0237,J0110,1.0,3,0.75,2,0.6667,39.43,30.9,0.0,1.3,0.0,1.3,6,1
S0139,J0100,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,1.0,0.9,7,0
S0232,J0073,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.9,3.0,-2.1,4,0
S0144,J0001,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.3,2.0,-0.7,9,0
S0398,J0052,1.0,2,0.4,1,1.0,68.5,61.2,1.0,2.1,1.0,1.1,6,1
S0426,J0037,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.2,3.0,-1.8,6,1
S0025,J0059,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,6,0
S0263,J0003,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,3.0,-2.8,6,0
S0201,J0114,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.4,1.0,2.4,7,0
S0312,J0080,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,1.0,1.4,5,0
S0167,J0051,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8,0
S0312,J0084,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.4,3.0,-0.6,5,0
S0466,J0042,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.8,0.0,1.8,4,0
S0026,J0060,1.0,2,0.5,3,1.0,77.65,65.4,1.0,0.1,0.0,0.1,8,1
S0397,J0091,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,3.0,-1.5,5,1
S0386,J0022,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,8,0
S0169,J0062,1.0,4,0.8,1,0.5,48.05,36.6,0.0,1.5,2.0,-0.5,8,0
S0118,J0095,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.9,1.0,0.9,7,0
S0387,J0057,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,8,0
S0306,J0008,1.0,3,1.0,2,1.0,65.83,43.2,1.0,1.8,1.0,0.8,9,1
S0155,J0036,1.0,3,0.75,0,0.0,76.7,71.7,1.0,0.7,0.0,0.7,5,0
S0278,J0062,1.0,1,0.2,2,1.0,73.6,73.6,1.0,1.4,2.0,-0.6,5,1
S0257,J0001,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,7,0
S0084,J0087,0.0,1,0.25,0,0.0,75.9,75.9,1.0,1.8,0.0,1.8,5,1
S0541,J0082,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,1.0,-0.6,6,1
S0161,J0102,1.0,1,0.3333,2,1.0,45.7,45.7,0.0,2.9,0.0,2.9,9,1
S0069,J0070,0.0,1,0.3333,0,0.0,65.6,65.6,1.0,2.5,2.0,0.5,4,0
S0145,J0071,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,6,0
S0098,J0059,0.0,0,0.0,1,0.3333,0.0,0.0,0.0,0.0,1.0,-1.0,5,1
S0202,J0040,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.8,0.0,4.8,6,0
S0019,J0086,0.0,1,0.25,0,0.0,44.5,44.5,0.0,0.3,1.0,-0.7,6,0
S0078,J0023,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.6,2.0,0.6,6,0
S0300,J0006,1.0,3,0.6,2,0.6667,82.63,69.4,1.0,4.5,0.0,4.5,6,0
S0132,J0110,0.0,1,0.25,1,0.3333,30.2,30.2,0.0,0.3,0.0,0.3,6,0
S0154,J0052,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.1,1.0,0.1,4,0
S0488,J0097,1.0,4,1.0,1,0.5,69.97,65.1,1.0,1.1,1.0,0.1,8,0
S0267,J0007,1.0,1,0.2,1,0.5,70.4,70.4,1.0,0.4,0.0,0.4,5,1
S0026,J0075,0.0,0,0.0,1,0.5,0.0,0.0,0.0,0.1,3.0,-2.9,8,0
S0589,J0012,0.0,0,0.0,1,0.5,0.0,0.0,0.0,1.4,0.0,1.4,8,0
S0197,J0051,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,4,1
S0084,J0093,0.0,1,0.2,0,0.0,75.9,75.9,1.0,1.8,0.0,1.8,5,1
S0127,J0073,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,3.0,-2.4,7,0
S0303,J0053,1.0,4,0.8,3,1.0,51.03,32.3,0.0,1.8,1.0,0.8,7,1
